NAME,ROW,COL,RAD
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1051.npy,103,141,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1052.npy,30,165,73
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1053.npy,12,42,21
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1054.npy,22,196,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1055.npy,78,47,67
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1056.npy,98,147,37
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1057.npy,95,115,49
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1058.npy,131,160,94
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1059.npy,142,163,27
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1060.npy,81,199,41
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1061.npy,93,48,24
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1062.npy,23,87,86
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1063.npy,42,171,60
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1064.npy,4,13,46
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1065.npy,64,24,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1066.npy,61,90,76
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1067.npy,87,95,57
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1068.npy,71,45,96
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1069.npy,90,124,90
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1070.npy,58,132,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1071.npy,157,80,77
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1072.npy,197,108,80
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1073.npy,71,119,55
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1074.npy,91,14,79
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1075.npy,128,16,63
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1076.npy,32,108,78
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1077.npy,143,122,44
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1078.npy,77,44,56
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1079.npy,198,140,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1080.npy,199,141,74
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1081.npy,49,5,61
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1082.npy,87,50,47
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1083.npy,22,64,89
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1084.npy,195,66,34
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1085.npy,127,135,12
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1086.npy,198,138,29
/Users/naomipark/Desktop/jpl_internship/naomipark_mirsi/border_detection/dataset/train/1087.npy,68,25,70
